CCAA;PROVINCIA;MUNICIPIO;CCA;CPROV;CMUN;NATCODE;COLOR;PARTIDO;VOTOS
Cataluña;Barcelona;Castellví de la Marca;09;08;065;34090808065;#ABAAAD;psoe;253
Cataluña;Barcelona;Castellví de la Marca;09;08;065;34090808065;#ABAAAD;erc;74
Cataluña;Barcelona;Castellví de Rosanes;09;08;066;34090808066;#ABAAAD;jxcat;523
Cataluña;Barcelona;Castellví de Rosanes;09;08;066;34090808066;#ABAAAD;psoe;225
Cataluña;Barcelona;Castellví de Rosanes;09;08;066;34090808066;#ABAAAD;erc;158
Cataluña;Barcelona;Castellví de Rosanes;09;08;066;34090808066;#ABAAAD;vox;52
Cataluña;Barcelona;Centelles;09;08;067;34090808067;#ABAAAD;psoe;2064
Cataluña;Barcelona;Centelles;09;08;067;34090808067;#ABAAAD;aae1osona;935
Cataluña;Barcelona;Centelles;09;08;067;34090808067;#ABAAAD;erc;227
Cataluña;Barcelona;Centelles;09;08;067;34090808067;#ABAAAD;jxcat;171
Cataluña;Barcelona;Centelles;09;08;067;34090808067;#ABAAAD;aae1osona;91
Cataluña;Barcelona;Cercs;09;08;268;34090808268;#ABAAAD;ciudadanos;241
Cataluña;Barcelona;Cercs;09;08;268;34090808268;#ABAAAD;jxcat;227
Cataluña;Barcelona;Cercs;09;08;268;34090808268;#ABAAAD;erc;132
Cataluña;Barcelona;Cercs;09;08;268;34090808268;#ABAAAD;ic;83
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;psoe;11351
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;erc;3273
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;pp;1879
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;amunt;1548
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;podemos;1499
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;jxcat;1482
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;vox;1420
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;be;584
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;ciudadanos;262
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;gxb;247
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;valents;208
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;impuls;194
Cataluña;Barcelona;Cerdanyola del Vallès;09;08;266;34090808266;#ABAAAD;ara-pl;46
Cataluña;Barcelona;Cervelló;09;08;068;34090808068;#ABAAAD;psoe;1530
Cataluña;Barcelona;Cervelló;09;08;068;34090808068;#ABAAAD;erc;1316
Cataluña;Barcelona;Cervelló;09;08;068;34090808068;#ABAAAD;s-x-c;373
Cataluña;Barcelona;Cervelló;09;08;068;34090808068;#ABAAAD;vox;258
Cataluña;Barcelona;Cervelló;09;08;068;34090808068;#ABAAAD;jxcat;179
Cataluña;Barcelona;Cervelló;09;08;068;34090808068;#ABAAAD;podemos;107
Cataluña;Barcelona;Collbató;09;08;069;34090808069;#ABAAAD;psoe;531
Cataluña;Barcelona;Collbató;09;08;069;34090808069;#ABAAAD;erc;507
Cataluña;Barcelona;Collbató;09;08;069;34090808069;#ABAAAD;collbatots;467
Cataluña;Barcelona;Collbató;09;08;069;34090808069;#ABAAAD;jxcat;263
Cataluña;Barcelona;Collbató;09;08;069;34090808069;#ABAAAD;pp;149
Cataluña;Barcelona;Collbató;09;08;069;34090808069;#ABAAAD;sommescat;112
Cataluña;Barcelona;Collsuspina;09;08;070;34090808070;#ABAAAD;jxcat;136
Cataluña;Barcelona;Collsuspina;09;08;070;34090808070;#ABAAAD;erc;97
Cataluña;Barcelona;Copons;09;08;071;34090808071;#ABAAAD;ac;151
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;psoe;2026
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;erc;708
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;giu;661
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;jxcat;536
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;amunt;514
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;pp;288
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;vox;246
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;podemos;241
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;valents;160
Cataluña;Barcelona;Corbera de Llobregat;09;08;072;34090808072;#ABAAAD;ciudadanos;40
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;psoe;14071
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;erc;4190
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;podemos;3252
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;pp;3122
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;vox;2715
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;podemos;1120
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;amunt;1053
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;jxcat;1016
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;ciudadanos;784
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;valents;494
Cataluña;Barcelona;Cornellà de Llobregat;09;08;073;34090808073;#ABAAAD;ara-pl;155
Cataluña;Barcelona;Cubelles;09;08;074;34090808074;#ABAAAD;jxcat;1699
Cataluña;Barcelona;Cubelles;09;08;074;34090808074;#ABAAAD;psoe;1331
Cataluña;Barcelona;Cubelles;09;08;074;34090808074;#ABAAAD;vox;628
Cataluña;Barcelona;Cubelles;09;08;074;34090808074;#ABAAAD;ara-pl;574
Cataluña;Barcelona;Cubelles;09;08;074;34090808074;#ABAAAD;erc;522
Cataluña;Barcelona;Cubelles;09;08;074;34090808074;#ABAAAD;pp;401
Cataluña;Barcelona;Cubelles;09;08;074;34090808074;#ABAAAD;podemos;395
Cataluña;Barcelona;Cubelles;09;08;074;34090808074;#ABAAAD;amunt;313
Cataluña;Barcelona;Cubelles;09;08;074;34090808074;#ABAAAD;ciudadanos;165
Cataluña;Barcelona;Dosrius;09;08;075;34090808075;#ABAAAD;psoe;919
Cataluña;Barcelona;Dosrius;09;08;075;34090808075;#ABAAAD;erc;559
Cataluña;Barcelona;Dosrius;09;08;075;34090808075;#ABAAAD;jxcat;336
Cataluña;Barcelona;Dosrius;09;08;075;34090808075;#ABAAAD;pp;243
Cataluña;Barcelona;Dosrius;09;08;075;34090808075;#ABAAAD;la-pac;224
Cataluña;Barcelona;Dosrius;09;08;075;34090808075;#ABAAAD;sdp;169
Cataluña;Barcelona;Esparreguera;09;08;076;34090808076;#ABAAAD;psoe;2695
Cataluña;Barcelona;Esparreguera;09;08;076;34090808076;#ABAAAD;erc;988
Cataluña;Barcelona;Esparreguera;09;08;076;34090808076;#ABAAAD;jxcat;904
Cataluña;Barcelona;Esparreguera;09;08;076;34090808076;#ABAAAD;podemos;804
Cataluña;Barcelona;Esparreguera;09;08;076;34090808076;#ABAAAD;amunt;774
Cataluña;Barcelona;Esparreguera;09;08;076;34090808076;#ABAAAD;ara-pl;644
Cataluña;Barcelona;Esparreguera;09;08;076;34090808076;#ABAAAD;vox;516
Cataluña;Barcelona;Esparreguera;09;08;076;34090808076;#ABAAAD;pp;475
Cataluña;Barcelona;Esparreguera;09;08;076;34090808076;#ABAAAD;3e;348
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;psoe;7793
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;erc;2386
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;pp;2352
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;podemos;1738
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;jxcat;1206
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;vox;1102
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;ciudadanos;435
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;valents;355
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;sommescat;119
Cataluña;Barcelona;Esplugues de Llobregat;09;08;077;34090808077;#ABAAAD;ara-pl;56
Cataluña;Barcelona;L'Espunyola;09;08;078;34090808078;#ABAAAD;pdr;121
Cataluña;Barcelona;L'Esquirol;09;08;254;34090808254;#ABAAAD;erc;517
Cataluña;Barcelona;L'Esquirol;09;08;254;34090808254;#ABAAAD;jxcat;336
Cataluña;Barcelona;L'Esquirol;09;08;254;34090808254;#ABAAAD;aae1osona;125
Cataluña;Barcelona;L'Estany;09;08;079;34090808079;#ABAAAD;erc;176
Cataluña;Barcelona;Figaró-Montmany;09;08;134;34090808134;#ABAAAD;txf;241
Cataluña;Barcelona;Figaró-Montmany;09;08;134;34090808134;#ABAAAD;erc;137
Cataluña;Barcelona;Figaró-Montmany;09;08;134;34090808134;#ABAAAD;amunt;119
Cataluña;Barcelona;Figaró-Montmany;09;08;134;34090808134;#ABAAAD;jxcat;19
Cataluña;Barcelona;Fígols;09;08;080;34090808080;#ABAAAD;erc;22
Cataluña;Barcelona;Fígols;09;08;080;34090808080;#ABAAAD;jxcat;16
Cataluña;Barcelona;Fogars de la Selva;09;08;082;34090808082;#ABAAAD;if;408
Cataluña;Barcelona;Fogars de la Selva;09;08;082;34090808082;#ABAAAD;erc;118
Cataluña;Barcelona;Fogars de la Selva;09;08;082;34090808082;#ABAAAD;jxcat;87
Cataluña;Barcelona;Fogars de la Selva;09;08;082;34090808082;#ABAAAD;psoe;80
Cataluña;Barcelona;Fogars de Montclús;09;08;081;34090808081;#ABAAAD;jxcat;137
Cataluña;Barcelona;Folgueroles;09;08;083;34090808083;#ABAAAD;jxcat;616
Cataluña;Barcelona;Folgueroles;09;08;083;34090808083;#ABAAAD;erc;293
Cataluña;Barcelona;Fonollosa;09;08;084;34090808084;#ABAAAD;erc;491
Cataluña;Barcelona;Font-rubí;09;08;085;34090808085;#ABAAAD;jxcat;349
Cataluña;Barcelona;Font-rubí;09;08;085;34090808085;#ABAAAD;erc;193
Cataluña;Barcelona;Font-rubí;09;08;085;34090808085;#ABAAAD;idc;152
Cataluña;Barcelona;Les Franqueses del Vallès;09;08;086;34090808086;#ABAAAD;jxcat;2379
Cataluña;Barcelona;Les Franqueses del Vallès;09;08;086;34090808086;#ABAAAD;psoe;2092
Cataluña;Barcelona;Les Franqueses del Vallès;09;08;086;34090808086;#ABAAAD;erc;816
Cataluña;Barcelona;Les Franqueses del Vallès;09;08;086;34090808086;#ABAAAD;podemos;554
Cataluña;Barcelona;Les Franqueses del Vallès;09;08;086;34090808086;#ABAAAD;amunt;506
Cataluña;Barcelona;Les Franqueses del Vallès;09;08;086;34090808086;#ABAAAD;vox;324
Cataluña;Barcelona;Les Franqueses del Vallès;09;08;086;34090808086;#ABAAAD;pp;274
Cataluña;Barcelona;Les Franqueses del Vallès;09;08;086;34090808086;#ABAAAD;ciudadanos;183
Cataluña;Barcelona;Gaià;09;08;090;34090808090;#ABAAAD;erc;61
Cataluña;Barcelona;Gaià;09;08;090;34090808090;#ABAAAD;jxcat;54
Cataluña;Barcelona;Gaià;09;08;090;34090808090;#ABAAAD;psoe;1
Cataluña;Barcelona;Gallifa;09;08;087;34090808087;#ABAAAD;ara-pl;74
Cataluña;Barcelona;Gallifa;09;08;087;34090808087;#ABAAAD;psoe;16
Cataluña;Barcelona;Gallifa;09;08;087;34090808087;#ABAAAD;jxcat;16
Cataluña;Barcelona;La Garriga;09;08;088;34090808088;#ABAAAD;jxcat;2962
Cataluña;Barcelona;La Garriga;09;08;088;34090808088;#ABAAAD;100-la-garriga;1223
Cataluña;Barcelona;La Garriga;09;08;088;34090808088;#ABAAAD;erc;1013
Cataluña;Barcelona;La Garriga;09;08;088;34090808088;#ABAAAD;amunt;858
Cataluña;Barcelona;La Garriga;09;08;088;34090808088;#ABAAAD;psoe;792
Cataluña;Barcelona;La Garriga;09;08;088;34090808088;#ABAAAD;podemos;290
Cataluña;Barcelona;Gavà;09;08;089;34090808089;#ABAAAD;psoe;6657
Cataluña;Barcelona;Gavà;09;08;089;34090808089;#ABAAAD;erc;2632
Cataluña;Barcelona;Gavà;09;08;089;34090808089;#ABAAAD;pp;2205
Cataluña;Barcelona;Gavà;09;08;089;34090808089;#ABAAAD;podemos;1367
Cataluña;Barcelona;Gavà;09;08;089;34090808089;#ABAAAD;vox;1334
Cataluña;Barcelona;Gavà;09;08;089;34090808089;#ABAAAD;jxcat;1140
Cataluña;Barcelona;Gavà;09;08;089;34090808089;#ABAAAD;ciudadanos;522
Cataluña;Barcelona;Gavà;09;08;089;34090808089;#ABAAAD;valents;314
Cataluña;Barcelona;Gavà;09;08;089;34090808089;#ABAAAD;ara-pl;120
Cataluña;Barcelona;Gelida;09;08;091;34090808091;#ABAAAD;psoe;1780
Cataluña;Barcelona;Gelida;09;08;091;34090808091;#ABAAAD;erc;460
Cataluña;Barcelona;Gelida;09;08;091;34090808091;#ABAAAD;fic;437
Cataluña;Barcelona;Gelida;09;08;091;34090808091;#ABAAAD;amunt;331
Cataluña;Barcelona;Gelida;09;08;091;34090808091;#ABAAAD;jxcat;193
Cataluña;Barcelona;Gelida;09;08;091;34090808091;#ABAAAD;podemos;124
Cataluña;Barcelona;Gironella;09;08;092;34090808092;#ABAAAD;mxgi;1862
Cataluña;Barcelona;Gironella;09;08;092;34090808092;#ABAAAD;psoe;111
Cataluña;Barcelona;Gisclareny;09;08;093;34090808093;#ABAAAD;erc;21
Cataluña;Barcelona;La Granada;09;08;094;34090808094;#ABAAAD;erc;652
Cataluña;Barcelona;La Granada;09;08;094;34090808094;#ABAAAD;jxcat;373
Cataluña;Barcelona;La Granada;09;08;094;34090808094;#ABAAAD;psoe;123
Cataluña;Barcelona;Granera;09;08;095;34090808095;#ABAAAD;jxcat;29
Cataluña;Barcelona;Granera;09;08;095;34090808095;#ABAAAD;erc;29
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;psoe;9237
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;erc;2726
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;jxcat;2637
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;prig;1519
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;pp;1443
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;vox;1280
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;amunt;1102
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;podemos;855
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;ara-pl;357
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;valents;327
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;pais-con-gestores;276
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;ciudadanos;250
Cataluña;Barcelona;Granollers;09;08;096;34090808096;#ABAAAD;3e;195
Cataluña;Barcelona;Gualba;09;08;097;34090808097;#ABAAAD;erc;357
Cataluña;Barcelona;Gualba;09;08;097;34090808097;#ABAAAD;jxcat;351
Cataluña;Barcelona;Gualba;09;08;097;34090808097;#ABAAAD;podemos;65
Cataluña;Barcelona;Guardiola de Berguedà;09;08;099;34090808099;#ABAAAD;adeg;275
Cataluña;Barcelona;Guardiola de Berguedà;09;08;099;34090808099;#ABAAAD;jxcat;266
Cataluña;Barcelona;Gurb;09;08;100;34090808100;#ABAAAD;erc;704
Cataluña;Barcelona;Gurb;09;08;100;34090808100;#ABAAAD;jxcat;667
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;psoe;31744
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;erc;10561
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;pp;9939
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;vox;8496
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;podemos;8125
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;jxcat;3082
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;ciudadanos;1988
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;amunt;1880
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;vlh;1764
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;valents;1256
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;aelh;835
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;decideix-lh;490
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;uep;364
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;recortes-cero;352
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;ara-pl;249
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;proponemos-xm;141
Cataluña;Barcelona;L'Hospitalet de Llobregat;09;08;101;34090808101;#ABAAAD;ptderv;117
Cataluña;Barcelona;Els Hostalets de Pierola;09;08;162;34090808162;#ABAAAD;jxcat;451
Cataluña;Barcelona;Els Hostalets de Pierola;09;08;162;34090808162;#ABAAAD;erc;397
Cataluña;Barcelona;Els Hostalets de Pierola;09;08;162;34090808162;#ABAAAD;psoe;394
Cataluña;Barcelona;Els Hostalets de Pierola;09;08;162;34090808162;#ABAAAD;uhpu;96
Cataluña;Barcelona;Els Hostalets de Pierola;09;08;162;34090808162;#ABAAAD;amunt;47
Cataluña;Barcelona;Els Hostalets de Pierola;09;08;162;34090808162;#ABAAAD;ciudadanos;41
Cataluña;Barcelona;Els Hostalets de Pierola;09;08;162;34090808162;#ABAAAD;pp;29
Cataluña;Barcelona;Igualada;09;08;102;34090808102;#ABAAAD;jxcat;6726
Cataluña;Barcelona;Igualada;09;08;102;34090808102;#ABAAAD;psoe;3677
Cataluña;Barcelona;Igualada;09;08;102;34090808102;#ABAAAD;erc;2400
Cataluña;Barcelona;Igualada;09;08;102;34090808102;#ABAAAD;amunt;2009
Cataluña;Barcelona;Igualada;09;08;102;34090808102;#ABAAAD;vox;646
Cataluña;Barcelona;Igualada;09;08;102;34090808102;#ABAAAD;pp;554
Cataluña;Barcelona;Igualada;09;08;102;34090808102;#ABAAAD;podemos;308
Cataluña;Barcelona;Igualada;09;08;102;34090808102;#ABAAAD;valents;141
Cataluña;Barcelona;Jorba;09;08;103;34090808103;#ABAAAD;erc;226
Cataluña;Barcelona;Jorba;09;08;103;34090808103;#ABAAAD;sommescat;195
Cataluña;Barcelona;Jorba;09;08;103;34090808103;#ABAAAD;jxcat;27
Cataluña;Barcelona;La Llacuna;09;08;104;34090808104;#ABAAAD;jxcat;265
Cataluña;Barcelona;La Llacuna;09;08;104;34090808104;#ABAAAD;erc;174
Cataluña;Barcelona;La Llacuna;09;08;104;34090808104;#ABAAAD;psoe;87
Cataluña;Barcelona;La Llagosta;09;08;105;34090808105;#ABAAAD;psoe;3344
Cataluña;Barcelona;La Llagosta;09;08;105;34090808105;#ABAAAD;podemos;600
Cataluña;Barcelona;La Llagosta;09;08;105;34090808105;#ABAAAD;erc;350
Cataluña;Barcelona;La Llagosta;09;08;105;34090808105;#ABAAAD;pp;326
Cataluña;Barcelona;La Llagosta;09;08;105;34090808105;#ABAAAD;vox;228
Cataluña;Barcelona;La Llagosta;09;08;105;34090808105;#ABAAAD;jxcat;107
Cataluña;Barcelona;Lliçà d'Amunt;09;08;107;34090808107;#ABAAAD;psoe;2319
Cataluña;Barcelona;Lliçà d'Amunt;09;08;107;34090808107;#ABAAAD;erc;1332
Cataluña;Barcelona;Lliçà d'Amunt;09;08;107;34090808107;#ABAAAD;podemos;752
Cataluña;Barcelona;Lliçà d'Amunt;09;08;107;34090808107;#ABAAAD;jxcat;474
Cataluña;Barcelona;Lliçà d'Amunt;09;08;107;34090808107;#ABAAAD;pp;369
Cataluña;Barcelona;Lliçà d'Amunt;09;08;107;34090808107;#ABAAAD;vox;335
Cataluña;Barcelona;Lliçà d'Amunt;09;08;107;34090808107;#ABAAAD;valents;179
Cataluña;Barcelona;Lliçà d'Amunt;09;08;107;34090808107;#ABAAAD;ciudadanos;90
Cataluña;Barcelona;Lliçà de Vall;09;08;108;34090808108;#ABAAAD;erc;944
Cataluña;Barcelona;Lliçà de Vall;09;08;108;34090808108;#ABAAAD;jxcat;881
Cataluña;Barcelona;Lliçà de Vall;09;08;108;34090808108;#ABAAAD;psoe;589
Cataluña;Barcelona;Lliçà de Vall;09;08;108;34090808108;#ABAAAD;ciudadanos;265
Cataluña;Barcelona;Lliçà de Vall;09;08;108;34090808108;#ABAAAD;podemos;217
Cataluña;Barcelona;Lliçà de Vall;09;08;108;34090808108;#ABAAAD;amunt;100
Cataluña;Barcelona;Llinars del Vallès;09;08;106;34090808106;#ABAAAD;erc;1495
Cataluña;Barcelona;Llinars del Vallès;09;08;106;34090808106;#ABAAAD;psoe;717
Cataluña;Barcelona;Llinars del Vallès;09;08;106;34090808106;#ABAAAD;podemos;655
Cataluña;Barcelona;Llinars del Vallès;09;08;106;34090808106;#ABAAAD;amunt;547
Cataluña;Barcelona;Llinars del Vallès;09;08;106;34090808106;#ABAAAD;mall;390
Cataluña;Barcelona;Llinars del Vallès;09;08;106;34090808106;#ABAAAD;jxcat;330
Cataluña;Barcelona;Lluçà;09;08;109;34090808109;#ABAAAD;erc;96
Cataluña;Barcelona;Malgrat de Mar;09;08;110;34090808110;#ABAAAD;psoe;2018
Cataluña;Barcelona;Malgrat de Mar;09;08;110;34090808110;#ABAAAD;jxcat;1463
Cataluña;Barcelona;Malgrat de Mar;09;08;110;34090808110;#ABAAAD;erc;1118
Cataluña;Barcelona;Malgrat de Mar;09;08;110;34090808110;#ABAAAD;ara-pl;1084
Cataluña;Barcelona;Malgrat de Mar;09;08;110;34090808110;#ABAAAD;pp;672
Cataluña;Barcelona;Malgrat de Mar;09;08;110;34090808110;#ABAAAD;amunt;585
Cataluña;Barcelona;Malla;09;08;111;34090808111;#ABAAAD;u-per-m;142
Cataluña;Barcelona;Manlleu;09;08;112;34090808112;#ABAAAD;jxcat;1952
Cataluña;Barcelona;Manlleu;09;08;112;34090808112;#ABAAAD;erc;1071
Cataluña;Barcelona;Manlleu;09;08;112;34090808112;#ABAAAD;psoe;1058
Cataluña;Barcelona;Manlleu;09;08;112;34090808112;#ABAAAD;amunt;591
Cataluña;Barcelona;Manlleu;09;08;112;34090808112;#ABAAAD;ara-pl;464
Cataluña;Barcelona;Manlleu;09;08;112;34090808112;#ABAAAD;aliancacat;357
Cataluña;Barcelona;Manlleu;09;08;112;34090808112;#ABAAAD;ciudadanos;298
Cataluña;Barcelona;Manlleu;09;08;112;34090808112;#ABAAAD;podemos;264
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;erc;5928
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;jxcat;5001
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;psoe;3582
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;amunt;2385
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;ara-pl;2183
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;fnc;1618
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;vox;1537
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;pp;1192
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;podemos;918
Cataluña;Barcelona;Manresa;09;08;113;34090808113;#ABAAAD;ciudadanos;153
Cataluña;Barcelona;Marganell;09;08;242;34090808242;#ABAAAD;jxcat;103
Cataluña;Barcelona;Marganell;09;08;242;34090808242;#ABAAAD;vdm;37
Cataluña;Barcelona;Marganell;09;08;242;34090808242;#ABAAAD;apm;32
Cataluña;Barcelona;Martorell;09;08;114;34090808114;#ABAAAD;jxcat;7023
Cataluña;Barcelona;Martorell;09;08;114;34090808114;#ABAAAD;podemos;1307
Cataluña;Barcelona;Martorell;09;08;114;34090808114;#ABAAAD;psoe;1011
Cataluña;Barcelona;Martorell;09;08;114;34090808114;#ABAAAD;erc;635
Cataluña;Barcelona;Martorell;09;08;114;34090808114;#ABAAAD;vox;424
Cataluña;Barcelona;Martorell;09;08;114;34090808114;#ABAAAD;pp;217
Cataluña;Barcelona;Martorell;09;08;114;34090808114;#ABAAAD;ciudadanos;101
Cataluña;Barcelona;Martorelles;09;08;115;34090808115;#ABAAAD;erc;865
Cataluña;Barcelona;Martorelles;09;08;115;34090808115;#ABAAAD;psoe;497
Cataluña;Barcelona;Martorelles;09;08;115;34090808115;#ABAAAD;podemos;417
Cataluña;Barcelona;Martorelles;09;08;115;34090808115;#ABAAAD;jxcat;245
Cataluña;Barcelona;Les Masies de Roda;09;08;116;34090808116;#ABAAAD;erc;273
Cataluña;Barcelona;Les Masies de Roda;09;08;116;34090808116;#ABAAAD;jxcat;131
Cataluña;Barcelona;Les Masies de Voltregà;09;08;117;34090808117;#ABAAAD;psoe;596
Cataluña;Barcelona;Les Masies de Voltregà;09;08;117;34090808117;#ABAAAD;jxcat;536
